"","category","subcategory","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","resolution"
"hsa05206","Human Diseases","Cancer: overview","hsa05206","MicroRNAs in cancer","6/177","310/8773",0.599679801292893,0.599679801292893,0.961162031936475,"1944/2475/4853/4893/5293/6464",6,1
"hsa04148",NA,NA,"hsa04148","Efferocytosis","3/177","156/8773",0.61367025446837,0.61367025446837,0.961162031936475,"405/54896/55113",3,1
"hsa04015","Environmental Information Processing","Signal transduction","hsa04015","Rap1 signaling pathway","4/177","210/8773",0.616426229661973,0.616426229661973,0.961162031936475,"1944/4893/5293/5590",4,1
"hsa04973","Organismal Systems","Digestive system","hsa04973","Carbohydrate digestion and absorption","1/177","47/8773",0.61729582518794,0.61729582518794,0.961162031936475,"5293",1,1
"hsa04390","Environmental Information Processing","Signal transduction","hsa04390","Hippo signaling pathway","3/177","157/8773",0.618009492255989,0.618009492255989,0.961162031936475,"1855/5590/7159",3,1
"hsa04625","Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","2/177","104/8773",0.624487088564644,0.624487088564644,0.961162031936475,"4893/5293",2,1
"hsa05012","Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease","5/177","266/8773",0.626968935869193,0.626968935869193,0.961162031936475,"22926/842/9927/65018/118424",5,1
"hsa00520","Metabolism","Carbohydrate metabolism","hsa00520","Amino sugar and nucleotide sugar metabolism","1/177","49/8773",0.632664935833523,0.632664935833523,0.961162031936475,"606495",1,1
"hsa05030","Human Diseases","Substance dependence","hsa05030","Cocaine addiction","1/177","49/8773",0.632664935833523,0.632664935833523,0.961162031936475,"148327",1,1
"hsa05417","Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","4/177","215/8773",0.634952431628613,0.634952431628613,0.961162031936475,"22926/842/4893/5293",4,1
"hsa04922","Organismal Systems","Endocrine system","hsa04922","Glucagon signaling pathway","2/177","107/8773",0.639969185933325,0.639969185933325,0.961162031936475,"148327/200186",2,1
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","1/177","50/8773",0.640117744907052,0.640117744907052,0.961162031936475,"7059",1,1
"hsa04913","Organismal Systems","Endocrine system","hsa04913","Ovarian steroidogenesis","1/177","51/8773",0.647420182044671,0.647420182044671,0.961162031936475,"51478",1,1
"hsa04979","Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","1/177","51/8773",0.647420182044671,0.647420182044671,0.961162031936475,"6646",1,1
"hsa00270","Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","1/177","52/8773",0.654575264339797,0.654575264339797,0.961162031936475,"26227",1,1
"hsa04630","Environmental Information Processing","Signal transduction","hsa04630","JAK-STAT signaling pathway","3/177","166/8773",0.655576706915206,0.655576706915206,0.961162031936475,"2475/10401/5293",3,1
"hsa03008","Genetic Information Processing","Translation","hsa03008","Ribosome biogenesis in eukaryotes","3/177","167/8773",0.659584441706176,0.659584441706176,0.961162031936475,"29889/4931/10885",3,1
"hsa05208","Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","4/177","223/8773",0.663382058625575,0.663382058625575,0.961162031936475,"405/2948/4893/5293",4,1
"hsa03460","Genetic Information Processing","Replication and repair","hsa03460","Fanconi anemia pathway","1/177","54/8773",0.668455132987676,0.668455132987676,0.961162031936475,"7398",1,1
"hsa03010","Genetic Information Processing","Translation","hsa03010","Ribosome","3/177","170/8773",0.671406992396947,0.671406992396947,0.961162031936475,"65005/63931/64960",3,1
"hsa01200","Metabolism","Global and overview maps","hsa01200","Carbon metabolism","2/177","115/8773",0.678809483480214,0.678809483480214,0.961162031936475,"9563/26227",2,1
"hsa05134","Human Diseases","Infectious disease: bacterial","hsa05134","Legionellosis","1/177","56/8773",0.681780304999048,0.681780304999048,0.961162031936475,"842",1,1
"hsa04810","Cellular Processes","Cell motility","hsa04810","Regulation of actin cytoskeleton","4/177","229/8773",0.68370479134533,0.68370479134533,0.961162031936475,"4893/5293/8394/6548",4,1
"hsa04820",NA,NA,"hsa04820","Cytoskeleton in muscle cells","4/177","229/8773",0.68370479134533,0.68370479134533,0.961162031936475,"271/3930/9672/7059",4,1
"hsa04923","Organismal Systems","Endocrine system","hsa04923","Regulation of lipolysis in adipocytes","1/177","58/8773",0.694572827397397,0.694572827397397,0.961162031936475,"5293",1,1
"hsa04660","Organismal Systems","Immune system","hsa04660","T cell receptor signaling pathway","2/177","121/8773",0.705659082568318,0.705659082568318,0.961162031936475,"4893/5293",2,1
"hsa04014","Environmental Information Processing","Signal transduction","hsa04014","Ras signaling pathway","4/177","236/8773",0.706318629750297,0.706318629750297,0.961162031936475,"1944/4893/5293/6464",4,1
"hsa04730","Organismal Systems","Nervous system","hsa04730","Long-term depression","1/177","60/8773",0.706853875732092,0.706853875732092,0.961162031936475,"4893",1,1
"hsa04978","Organismal Systems","Digestive system","hsa04978","Mineral absorption","1/177","60/8773",0.706853875732092,0.706853875732092,0.961162031936475,"7779",1,1
"hsa00590","Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","1/177","61/8773",0.712808984649275,0.712808984649275,0.961162031936475,"127281",1,1
"hsa04611","Organismal Systems","Immune system","hsa04611","Platelet activation","2/177","124/8773",0.718372663725234,0.718372663725234,0.961162031936475,"5293/5590",2,1
"hsa00140","Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis","1/177","62/8773",0.718643788335808,0.718643788335808,0.961162031936475,"51478",1,1
"hsa04927","Organismal Systems","Endocrine system","hsa04927","Cortisol synthesis and secretion","1/177","65/8773",0.735450296330181,0.735450296330181,0.961162031936475,"148327",1,1
"hsa05034","Human Diseases","Substance dependence","hsa05034","Alcoholism","3/177","188/8773",0.736057102288917,0.736057102288917,0.961162031936475,"148327/4893/6464",3,1
"hsa04720","Organismal Systems","Nervous system","hsa04720","Long-term potentiation","1/177","67/8773",0.746096149140325,0.746096149140325,0.961162031936475,"4893",1,1
"hsa04068","Environmental Information Processing","Signal transduction","hsa04068","FoxO signaling pathway","2/177","131/8773",0.746257362563914,0.746257362563914,0.961162031936475,"4893/5293",2,1
"hsa05202","Human Diseases","Cancer: overview","hsa05202","Transcriptional misregulation in cancer","3/177","193/8773",0.752138512042022,0.752138512042022,0.961162031936475,"2005/5546/7709",3,1
"hsa05031","Human Diseases","Substance dependence","hsa05031","Amphetamine addiction","1/177","69/8773",0.756315921080658,0.756315921080658,0.961162031936475,"148327",1,1
"hsa05416","Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","1/177","69/8773",0.756315921080658,0.756315921080658,0.961162031936475,"842",1,1
"hsa04920","Organismal Systems","Endocrine system","hsa04920","Adipocytokine signaling pathway","1/177","70/8773",0.761271353292138,0.761271353292138,0.961162031936475,"2475",1,1
"hsa05204","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","1/177","70/8773",0.761271353292138,0.761271353292138,0.961162031936475,"2948",1,1
"hsa00982","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","1/177","72/8773",0.770883593232681,0.770883593232681,0.961162031936475,"2948",1,1
"hsa05169","Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","3/177","202/8773",0.779107767024884,0.779107767024884,0.961162031936475,"842/5293/7188",3,1
"hsa01230","Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","1/177","75/8773",0.784585022015699,0.784585022015699,0.961162031936475,"26227",1,1
"hsa03320","Organismal Systems","Endocrine system","hsa03320","PPAR signaling pathway","1/177","75/8773",0.784585022015699,0.784585022015699,0.961162031936475,"1376",1,1
"hsa04971","Organismal Systems","Digestive system","hsa04971","Gastric acid secretion","1/177","76/8773",0.788968610323726,0.788968610323726,0.961162031936475,"6548",1,1
"hsa05010","Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease","6/177","384/8773",0.793460096343757,0.793460096343757,0.961162031936475,"22926/842/1855/2475/4893/5293",6,1
"hsa03018","Genetic Information Processing","Folding, sorting and degradation","hsa03018","RNA degradation","1/177","78/8773",0.7974714419268,0.7974714419268,0.961162031936475,"5394",1,1
"hsa04612","Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","1/177","78/8773",0.7974714419268,0.7974714419268,0.961162031936475,"5993",1,1
"hsa00983","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","1/177","80/8773",0.805633537058213,0.805633537058213,0.961162031936475,"2948",1,1
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","2/177","152/8773",0.816143069596432,0.816143069596432,0.961162031936475,"7059/9341",2,1
"hsa04261","Organismal Systems","Circulatory system","hsa04261","Adrenergic signaling in cardiomyocytes","2/177","154/8773",0.821817018622324,0.821817018622324,0.961162031936475,"148327/6548",2,1
"hsa01232","Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","1/177","85/8773",0.824635851875927,0.824635851875927,0.961162031936475,"271",1,1
"hsa04911","Organismal Systems","Endocrine system","hsa04911","Insulin secretion","1/177","86/8773",0.828208533070443,0.828208533070443,0.961162031936475,"148327",1,1
"hsa04110","Cellular Processes","Cell growth and death","hsa04110","Cell cycle","2/177","157/8773",0.830035288690408,0.830035288690408,0.961162031936475,"8317/7709",2,1
"hsa04260","Organismal Systems","Circulatory system","hsa04260","Cardiac muscle contraction","1/177","87/8773",0.83170883117641,0.83170883117641,0.961162031936475,"6548",1,1
"hsa04540","Cellular Processes","Cellular community - eukaryotes","hsa04540","Gap junction","1/177","88/8773",0.835138204522228,0.835138204522228,0.961162031936475,"4893",1,1
"hsa04217","Cellular Processes","Cell growth and death","hsa04217","Necroptosis","2/177","159/8773",0.835323947026038,0.835323947026038,0.961162031936475,"7188/27005",2,1
"hsa04024","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway","3/177","225/8773",0.837241587135328,0.837241587135328,0.961162031936475,"148327/5293/6548",3,1
"hsa04976","Organismal Systems","Digestive system","hsa04976","Bile secretion","1/177","89/8773",0.838498082219357,0.838498082219357,0.961162031936475,"6548",1,1
"hsa04658","Organismal Systems","Immune system","hsa04658","Th1 and Th2 cell differentiation","1/177","92/8773",0.848174606421665,0.848174606421665,0.961162031936475,"4853",1,1
"hsa04520","Cellular Processes","Cellular community - eukaryotes","hsa04520","Adherens junction","1/177","93/8773",0.851270228431037,0.851270228431037,0.961162031936475,"117178",1,1
"hsa04912","Organismal Systems","Endocrine system","hsa04912","GnRH signaling pathway","1/177","93/8773",0.851270228431037,0.851270228431037,0.961162031936475,"4893",1,1
"hsa04970","Organismal Systems","Digestive system","hsa04970","Salivary secretion","1/177","93/8773",0.851270228431037,0.851270228431037,0.961162031936475,"6548",1,1
"hsa04022","Environmental Information Processing","Signal transduction","hsa04022","cGMP-PKG signaling pathway","2/177","166/8773",0.852688554605921,0.852688554605921,0.961162031936475,"148327/4209",2,1
"hsa04657","Organismal Systems","Immune system","hsa04657","IL-17 signaling pathway","1/177","94/8773",0.85430308206787,0.85430308206787,0.961162031936475,"7188",1,1
"hsa04750","Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels","1/177","98/8773",0.865831748005642,0.865831748005642,0.961162031936475,"5293",1,1
"hsa04925","Organismal Systems","Endocrine system","hsa04925","Aldosterone synthesis and secretion","1/177","98/8773",0.865831748005642,0.865831748005642,0.961162031936475,"148327",1,1
"hsa00564","Metabolism","Lipid metabolism","hsa00564","Glycerophospholipid metabolism","1/177","99/8773",0.868569244328755,0.868569244328755,0.961162031936475,"10390",1,1
"hsa04310","Environmental Information Processing","Signal transduction","hsa04310","Wnt signaling pathway","2/177","174/8773",0.870490150541695,0.870490150541695,0.961162031936475,"1855/81839",2,1
"hsa05016","Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","4/177","306/8773",0.870798795268435,0.870798795268435,0.961162031936475,"842/148327/2882/2475",4,1
"hsa04061","Environmental Information Processing","Signaling molecules and interaction","hsa04061","Viral protein interaction with cytokine and cytokine receptor","1/177","100/8773",0.871251195418657,0.871251195418657,0.961162031936475,"8764",1,1
"hsa04972","Organismal Systems","Digestive system","hsa04972","Pancreatic secretion","1/177","102/8773",0.876452922480777,0.876452922480777,0.961162031936475,"6548",1,1
"hsa05142","Human Diseases","Infectious disease: parasitic","hsa05142","Chagas disease","1/177","102/8773",0.876452922480777,0.876452922480777,0.961162031936475,"5293",1,1
"hsa05146","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","1/177","102/8773",0.876452922480777,0.876452922480777,0.961162031936475,"5293",1,1
"hsa05132","Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","3/177","247/8773",0.880075714013927,0.880075714013927,0.961162031936475,"127829/5293/23207",3,1
"hsa05152","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","2/177","180/8773",0.882526874174589,0.882526874174589,0.961162031936475,"842/5993",2,1
"hsa04064","Environmental Information Processing","Signal transduction","hsa04064","NF-kappa B signaling pathway","1/177","105/8773",0.883866221519168,0.883866221519168,0.961162031936475,"7188",1,1
"hsa04350","Environmental Information Processing","Signal transduction","hsa04350","TGF-beta signaling pathway","1/177","108/8773",0.890837056626009,0.890837056626009,0.961162031936475,"9372",1,1
"hsa04620","Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","1/177","108/8773",0.890837056626009,0.890837056626009,0.961162031936475,"5293",1,1
"hsa04659","Organismal Systems","Immune system","hsa04659","Th17 cell differentiation","1/177","108/8773",0.890837056626009,0.890837056626009,0.961162031936475,"2475",1,1
"hsa04914","Organismal Systems","Endocrine system","hsa04914","Progesterone-mediated oocyte maturation","1/177","109/8773",0.893066928637226,0.893066928637226,0.961162031936475,"5293",1,1
"hsa05145","Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","1/177","111/8773",0.897391695230562,0.897391695230562,0.961162031936475,"842",1,1
"hsa04613","Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","2/177","191/8773",0.901959137149688,0.901959137149688,0.961162031936475,"2475/5293",2,1
"hsa04814","Cellular Processes","Cell motility","hsa04814","Motor proteins","2/177","193/8773",0.905155044733041,0.905155044733041,0.961162031936475,"23046/22920",2,1
"hsa04670","Organismal Systems","Immune system","hsa04670","Leukocyte transendothelial migration","1/177","115/8773",0.905526304361729,0.905526304361729,0.961162031936475,"5293",1,1
