"","category","subcategory","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","resolution"
"hsa05140","Human Diseases","Infectious disease: parasitic","hsa05140","Leishmaniasis","3/201","77/8773",0.258746536070881,0.258746536070881,0.82227942088535,"2212/2215/5743",3,1
"hsa047251","Organismal Systems","Nervous system","hsa04725","Cholinergic synapse","4/201","113/8773",0.259926171486471,0.259926171486471,0.82227942088535,"2782/4893/8503/5567",4,1
"hsa050341","Human Diseases","Substance dependence","hsa05034","Alcoholism","6/201","188/8773",0.261886258109542,0.261886258109542,0.82227942088535,"2782/128312/8370/4893/5567/6464",6,1
"hsa050121","Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease","8/201","266/8773",0.265591401938877,0.265591401938877,0.82227942088535,"9927/4720/4725/11315/5567/5686/5690/6390",8,1
"hsa03022","Genetic Information Processing","Transcription","hsa03022","Basal transcription factors","2/201","44/8773",0.267222082667827,0.267222082667827,0.82227942088535,"2959/6884",2,1
"hsa047261","Organismal Systems","Nervous system","hsa04726","Serotonergic synapse","4/201","115/8773",0.27007439434699,0.27007439434699,0.82227942088535,"2782/4893/5567/5743",4,1
"hsa00533","Metabolism","Glycan biosynthesis and metabolism","hsa00533","Glycosaminoglycan biosynthesis - keratan sulfate","1/201","14/8773",0.277278921383399,0.277278921383399,0.82227942088535,"8703",1,1
"hsa00983","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","3/201","80/8773",0.277427900641633,0.277427900641633,0.82227942088535,"1806/4259/29922",3,1
"hsa048141","Cellular Processes","Cell motility","hsa04814","Motor proteins","6/201","193/8773",0.281478654709379,0.281478654709379,0.82227942088535,"829/127602/343521/200132/23095/22920",6,1
"hsa04714","Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","7/201","232/8773",0.282506419502268,0.282506419502268,0.82227942088535,"8289/1376/4720/4725/4893/5567/6390",7,1
"hsa03050","Genetic Information Processing","Folding, sorting and degradation","hsa03050","Proteasome","2/201","46/8773",0.284310955237023,0.284310955237023,0.82227942088535,"5686/5690",2,1
"hsa051671","Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","6/201","194/8773",0.285437831372747,0.285437831372747,0.82227942088535,"1870/2782/9261/4893/8503/5743",6,1
"hsa04218","Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","5/201","156/8773",0.286885610641532,0.286885610641532,0.82227942088535,"1870/9261/4893/8503/5928",5,1
"hsa04110","Cellular Processes","Cell growth and death","hsa04110","Cell cycle","5/201","157/8773",0.291340921988398,0.291340921988398,0.82227942088535,"8556/8317/1870/10459/5525",5,1
"hsa049351","Organismal Systems","Endocrine system","hsa04935","Growth hormone synthesis, secretion and action","4/201","120/8773",0.295729721791719,0.295729721791719,0.82227942088535,"4893/8503/5567/6464",4,1
"hsa05022","Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","13/201","476/8773",0.296161577107963,0.296161577107963,0.82227942088535,"1435/127602/1855/356/9927/4720/4725/4893/11315/5686/5690/5743/6390",13,1
"hsa03083","Genetic Information Processing","Chromosome","hsa03083","Polycomb repressive complex","3/201","83/8773",0.296237617959597,0.296237617959597,0.82227942088535,"22823/5928/22955",3,1
"hsa049191","Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway","4/201","121/8773",0.30090065472108,0.30090065472108,0.82227942088535,"4893/8503/5567/6548",4,1
"hsa00280","Metabolism","Amino acid metabolism","hsa00280","Valine, leucine and isoleucine degradation","2/201","48/8773",0.301362872075467,0.301362872075467,0.82227942088535,"223/3155",2,1
"hsa04012","Environmental Information Processing","Signal transduction","hsa04012","ErbB signaling pathway","3/201","85/8773",0.308822855993862,0.308822855993862,0.82227942088535,"4893/8503/6464",3,1
"hsa00430","Metabolism","Metabolism of other amino acids","hsa00430","Taurine and hypotaurine metabolism","1/201","16/8773",0.310069938564179,0.310069938564179,0.82227942088535,"2330",1,1
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","3/201","86/8773",0.315123534627874,0.315123534627874,0.82227942088535,"4179/1604/1380",3,1
"hsa05110","Human Diseases","Infectious disease: bacterial","hsa05110","Vibrio cholerae infection","2/201","50/8773",0.318346247099405,0.318346247099405,0.82227942088535,"533/5567",2,1
"hsa05205","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","6/201","203/8773",0.321565661925119,0.321565661925119,0.82227942088535,"356/4893/8503/5567/6548/10451",6,1
"hsa00120","Metabolism","Lipid metabolism","hsa00120","Primary bile acid biosynthesis","1/201","17/8773",0.325905948881479,0.325905948881479,0.82227942088535,"6342",1,1
"hsa04913","Organismal Systems","Endocrine system","hsa04913","Ovarian steroidogenesis","2/201","51/8773",0.326803161919609,0.326803161919609,0.82227942088535,"5567/5743",2,1
"hsa04211","Organismal Systems","Aging","hsa04211","Longevity regulating pathway","3/201","89/8773",0.334036570416641,0.334036570416641,0.82227942088535,"4893/8503/5567",3,1
"hsa04140","Cellular Processes","Transport and catabolism","hsa04140","Autophagy - animal","5/201","167/8773",0.336463097198298,0.336463097198298,0.82227942088535,"84938/4893/8503/5567/51100",5,1
"hsa04980",NA,NA,"hsa04980","Cobalamin transport and metabolism","1/201","18/8773",0.341380241283812,0.341380241283812,0.82227942088535,"25974",1,1
"hsa04961","Organismal Systems","Excretory system","hsa04961","Endocrine and other factor-regulated calcium reabsorption","2/201","53/8773",0.343630811682968,0.343630811682968,0.82227942088535,"493/5567",2,1
"hsa050321","Human Diseases","Substance dependence","hsa05032","Morphine addiction","3/201","91/8773",0.346637500512153,0.346637500512153,0.82227942088535,"2782/5142/5567",3,1
"hsa04141","Genetic Information Processing","Folding, sorting and degradation","hsa04141","Protein processing in endoplasmic reticulum","5/201","170/8773",0.350138080729933,0.350138080729933,0.82227942088535,"26270/3310/10905/6746/56893",5,1
"hsa045301","Cellular Processes","Cellular community - eukaryotes","hsa04530","Tight junction","5/201","170/8773",0.350138080729933,0.350138080729933,0.82227942088535,"10092/910/912/5567/5872",5,1
"hsa04068","Environmental Information Processing","Signal transduction","hsa04068","FoxO signaling pathway","4/201","131/8773",0.353027165157152,0.353027165157152,0.82227942088535,"356/4893/8503/1901",4,1
"hsa052071","Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation","6/201","212/8773",0.358326159359776,0.358326159359776,0.82227942088535,"405/23633/4259/4893/8503/5567",6,1
"hsa05134","Human Diseases","Infectious disease: bacterial","hsa05134","Legionellosis","2/201","56/8773",0.368611741275026,0.368611741275026,0.82227942088535,"3310/7100",2,1
"hsa00190","Metabolism","Energy metabolism","hsa00190","Oxidative phosphorylation","4/201","134/8773",0.368721061525202,0.368721061525202,0.82227942088535,"533/4720/4725/6390",4,1
"hsa05417","Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","6/201","215/8773",0.370658165048122,0.370658165048122,0.82227942088535,"356/3310/4893/8503/5451/10451",6,1
"hsa00100","Metabolism","Lipid metabolism","hsa00100","Steroid biosynthesis","1/201","20/8773",0.371276373583757,0.371276373583757,0.82227942088535,"1718",1,1
"hsa01212","Metabolism","Global and overview maps","hsa01212","Fatty acid metabolism","2/201","57/8773",0.376858266072569,0.376858266072569,0.82227942088535,"1376/6342",2,1
"hsa05150","Human Diseases","Infectious disease: bacterial","hsa05150","Staphylococcus aureus infection","3/201","96/8773",0.378020116031066,0.378020116031066,0.82227942088535,"2212/2213/2215",3,1
"hsa04070","Environmental Information Processing","Signal transduction","hsa04070","Phosphatidylinositol signaling system","3/201","97/8773",0.384264269984916,0.384264269984916,0.82227942088535,"3707/8503/8394",3,1
"hsa047131","Organismal Systems","Environmental adaptation","hsa04713","Circadian entrainment","3/201","97/8773",0.384264269984916,0.384264269984916,0.82227942088535,"2782/8863/5567",3,1
"hsa05215","Human Diseases","Cancer: specific types","hsa05215","Prostate cancer","3/201","97/8773",0.384264269984916,0.384264269984916,0.82227942088535,"1870/4893/8503",3,1
"hsa05322","Human Diseases","Immune disease","hsa05322","Systemic lupus erythematosus","4/201","137/8773",0.384395038859913,0.384395038859913,0.82227942088535,"2212/2215/128312/8370",4,1
"hsa05010","Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease","10/201","384/8773",0.384970339818208,0.384970339818208,0.82227942088535,"1435/1855/4720/4725/4893/8503/5686/5690/5743/6390",10,1
"hsa00240","Metabolism","Nucleotide metabolism","hsa00240","Pyrimidine metabolism","2/201","58/8773",0.385060406936125,0.385060406936125,0.82227942088535,"1806/29922",2,1
"hsa05213","Human Diseases","Cancer: specific types","hsa05213","Endometrial cancer","2/201","58/8773",0.385060406936125,0.385060406936125,0.82227942088535,"4893/8503",2,1
"hsa00532","Metabolism","Glycan biosynthesis and metabolism","hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","1/201","21/8773",0.38571410338036,0.38571410338036,0.82227942088535,"126792",1,1
"hsa04750","Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels","3/201","98/8773",0.390494378342408,0.390494378342408,0.82227942088535,"4914/8503/5567",3,1
"hsa05166","Human Diseases","Infectious disease: viral","hsa05166","Human T-cell leukemia virus 1 infection","6/201","222/8773",0.399480788228186,0.399480788228186,0.82227942088535,"200186/1870/2005/4893/8503/5567",6,1
"hsa00340","Metabolism","Amino acid metabolism","hsa00340","Histidine metabolism","1/201","22/8773",0.399821903337004,0.399821903337004,0.82227942088535,"223",1,1
"hsa049161","Organismal Systems","Endocrine system","hsa04916","Melanogenesis","3/201","101/8773",0.409087412942519,0.409087412942519,0.82227942088535,"1855/4893/5567",3,1
"hsa040241","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway","6/201","225/8773",0.411824484603063,0.411824484603063,0.82227942088535,"493/5142/8503/5567/6548/10451",6,1
"hsa04972","Organismal Systems","Digestive system","hsa04972","Pancreatic secretion","3/201","102/8773",0.415248506271207,0.415248506271207,0.82227942088535,"280/493/6548",3,1
"hsa051421","Human Diseases","Infectious disease: parasitic","hsa05142","Chagas disease","3/201","102/8773",0.415248506271207,0.415248506271207,0.82227942088535,"919/356/8503",3,1
"hsa04550","Cellular Processes","Cellular community - eukaryotes","hsa04550","Signaling pathways regulating pluripotency of stem cells","4/201","143/8773",0.415588913231962,0.415588913231962,0.82227942088535,"1855/10637/4893/8503",4,1
"hsa05017","Human Diseases","Neurodegenerative disease","hsa05017","Spinocerebellar ataxia","4/201","143/8773",0.415588913231962,0.415588913231962,0.82227942088535,"2959/8503/5686/5690",4,1
"hsa04137","Cellular Processes","Transport and catabolism","hsa04137","Mitophagy - animal","3/201","103/8773",0.42138932078504,0.42138932078504,0.82227942088535,"9927/79594/4893",3,1
"hsa04621","Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","5/201","186/8773",0.423187345237282,0.423187345237282,0.82227942088535,"9447/2633/2635/115362/9927",5,1
"hsa00310","Metabolism","Amino acid metabolism","hsa00310","Lysine degradation","2/201","63/8773",0.425329424827635,0.425329424827635,0.82227942088535,"223/55870",2,1
"hsa005341","Metabolism","Glycan biosynthesis and metabolism","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","1/201","24/8773",0.427077554714332,0.427077554714332,0.82227942088535,"126792",1,1
"hsa048101","Cellular Processes","Cell motility","hsa04810","Regulation of actin cytoskeleton","6/201","229/8773",0.428246076068539,0.428246076068539,0.82227942088535,"10092/4893/8503/8394/6548/10451",6,1
"hsa04929","Organismal Systems","Endocrine system","hsa04929","GnRH secretion","2/201","64/8773",0.433221387283998,0.433221387283998,0.82227942088535,"4893/8503",2,1
"hsa04927","Organismal Systems","Endocrine system","hsa04927","Cortisol synthesis and secretion","2/201","65/8773",0.441055425839686,0.441055425839686,0.82227942088535,"5087/5567",2,1
"hsa05321","Human Diseases","Immune disease","hsa05321","Inflammatory bowel disease","2/201","65/8773",0.441055425839686,0.441055425839686,0.82227942088535,"6097/7100",2,1
"hsa04613","Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","5/201","191/8773",0.445804356514022,0.445804356514022,0.82227942088535,"2212/2215/128312/8370/8503",5,1
"hsa04659","Organismal Systems","Immune system","hsa04659","Th17 cell differentiation","3/201","108/8773",0.451750611177934,0.451750611177934,0.82227942088535,"919/3570/6097",3,1
"hsa04977","Organismal Systems","Digestive system","hsa04977","Vitamin digestion and absorption","1/201","26/8773",0.453101334783231,0.453101334783231,0.82227942088535,"25974",1,1
"hsa04720","Organismal Systems","Nervous system","hsa04720","Long-term potentiation","2/201","67/8773",0.456543852078842,0.456543852078842,0.82227942088535,"4893/5567",2,1
"hsa05221","Human Diseases","Cancer: specific types","hsa05221","Acute myeloid leukemia","2/201","67/8773",0.456543852078842,0.456543852078842,0.82227942088535,"4893/8503",2,1
"hsa049141","Organismal Systems","Endocrine system","hsa04914","Progesterone-mediated oocyte maturation","3/201","109/8773",0.457747078853301,0.457747078853301,0.82227942088535,"10459/8503/5567",3,1
"hsa00062","Metabolism","Lipid metabolism","hsa00062","Fatty acid elongation","1/201","27/8773",0.465668687213615,0.465668687213615,0.82227942088535,"117145",1,1
"hsa00650","Metabolism","Carbohydrate metabolism","hsa00650","Butanoate metabolism","1/201","27/8773",0.465668687213615,0.465668687213615,0.82227942088535,"3155",1,1
"hsa01040","Metabolism","Lipid metabolism","hsa01040","Biosynthesis of unsaturated fatty acids","1/201","27/8773",0.465668687213615,0.465668687213615,0.82227942088535,"6342",1,1
"hsa042611","Organismal Systems","Circulatory system","hsa04261","Adrenergic signaling in cardiomyocytes","4/201","154/8773",0.471754122853808,0.471754122853808,0.82227942088535,"493/5525/5567/6548",4,1
"hsa049211","Organismal Systems","Endocrine system","hsa04921","Oxytocin signaling pathway","4/201","154/8773",0.471754122853808,0.471754122853808,0.82227942088535,"4893/5567/5743/5997",4,1
"hsa05416","Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","2/201","69/8773",0.471783903942465,0.471783903942465,0.82227942088535,"1604/8672",2,1
"hsa00601","Metabolism","Glycan biosynthesis and metabolism","hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series","1/201","28/8773",0.477948654498095,0.477948654498095,0.82227942088535,"8703",1,1
"hsa05204","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","2/201","70/8773",0.47930781529379,0.47930781529379,0.82227942088535,"4259/5743",2,1
"hsa04668","Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","3/201","114/8773",0.487299169835114,0.487299169835114,0.82227942088535,"1435/8503/5743",3,1
"hsa049281","Organismal Systems","Endocrine system","hsa04928","Parathyroid hormone synthesis, secretion and action","3/201","114/8773",0.487299169835114,0.487299169835114,0.82227942088535,"4209/5142/5567",3,1
